time,u10,v10,d2m,t2m,blh,sp,ssrd,tcc,tp,msl,lat,lon
01/01/2018 00:00,6.232303619,1.180443406,275.5737,277.9877625,944.4726563,97426.46094,0.125,0.715034068,2.17E-05,99217.41406,53.4667,-2.2333
01/01/2018 01:00,5.827443123,2.828091383,275.1324463,277.4754639,1013.40564,97471.47656,0.125,0.909532905,4.14E-06,99268.50781,53.4667,-2.2333
01/01/2018 02:00,4.86875248,3.756842613,275.3244019,277.7337646,972.5379639,97469.71875,0.125,0.568877697,4.65E-06,99264.78125,53.4667,-2.2333
01/01/2018 03:00,5.221153259,3.89522934,275.308075,277.3868103,1011.693848,97438.89063,0.125,0.76795435,4.23E-06,99230.14063,53.4667,-2.2333
01/01/2018 04:00,5.494264126,3.847151279,275.4047241,277.4819336,988.2645264,97422.35938,0.125,0.719260991,4.23E-06,99213.23438,53.4667,-2.2333
01/01/2018 05:00,5.426186562,3.336809158,275.448822,277.7586365,960.3419189,97414.14844,0.125,0.558516383,3.47E-06,99204.60156,53.4667,-2.2333
01/01/2018 06:00,4.896784306,3.368319988,275.6050415,277.8423767,866.3392334,97419.07813,0.125,0.507396758,1.69E-06,99208.78125,53.4667,-2.2333
01/01/2018 07:00,4.372988224,3.521325111,275.5887146,277.4700317,759.7481689,97406.88281,0.125,0.307160378,2.62E-06,99196.96094,53.4667,-2.2333
01/01/2018 08:00,3.604514122,3.117534399,275.7003479,277.3846741,616.3904419,97411.80469,0.125,0.491481006,8.46E-07,99201.96094,53.4667,-2.2333
01/01/2018 09:00,3.148395061,2.998313904,275.8238831,277.2981873,517.8944702,97439.59375,13993.625,0.564650774,0,99232.41406,53.4667,-2.2333
01/01/2018 10:00,2.983807802,3.055487633,275.9650879,277.4613953,487.8677979,97471.82813,173716.125,0.727974176,0,99262.50781,53.4667,-2.2333
01/01/2018 11:00,3.396277189,2.57893014,276.4623718,278.0806885,600.5212402,97530.91406,344829.875,0.878738999,0,99323.6875,53.4667,-2.2333
01/01/2018 12:00,3.510406971,3.112336636,276.7721252,278.4876404,636.3606567,97528.80469,401245.875,0.7655586,0,99320.14063,53.4667,-2.2333
01/01/2018 13:00,3.699422121,3.144496918,276.9698181,279.0361328,867.0880737,97501.95313,525321.75,0.442192525,5.55E-05,99290.6875,53.4667,-2.2333
01/01/2018 14:00,5.509881496,2.6936028,276.8996582,279.2452698,1012.228821,97519.65625,437088.875,0.832395613,0.000200562,99307.05469,53.4667,-2.2333
01/01/2018 15:00,6.278356075,2.614663839,276.7624207,278.9988403,1001.066895,97534.66406,286204.375,0.981497109,0.00031552,99324.14063,53.4667,-2.2333
01/01/2018 16:00,6.761705875,1.48515439,276.8833313,278.6470337,959.6643066,97557.52344,65254.125,0.999945998,0.00035257,99349.6875,53.4667,-2.2333
01/01/2018 17:00,7.13573122,-1.327412128,277.5672607,278.8388977,873.6853638,97662.32813,0.125,0.977346539,0.00034428,99455.86719,53.4667,-2.2333
01/01/2018 18:00,7.928233147,-3.388596296,277.8919983,279.1447449,978.743042,97878.38281,0.125,0.932849526,0.000146171,99675.14063,53.4667,-2.2333
01/01/2018 19:00,7.68235302,-4.448263168,277.5359192,279.2355347,1037.298584,98132.30469,0.125,0.767557621,0.000149808,99933.77344,53.4667,-2.2333
01/01/2018 20:00,6.896659374,-3.713448286,276.8939209,279.0393677,1077.025024,98355.04688,0.125,0.293106258,4.07E-05,100159.1328,53.4667,-2.2333
01/01/2018 21:00,6.529441833,-2.639488459,276.5440063,278.9188843,920.0804443,98504.75,0.125,0.431236118,8.97E-06,100313.9531,53.4667,-2.2333
01/01/2018 22:00,5.828243732,-1.940732241,276.4672241,278.3622437,869.2634277,98594.89844,0.125,0.745751619,4.46E-05,100405.3125,53.4667,-2.2333
01/01/2018 23:00,6.272349358,-0.930443287,276.2858887,278.1779785,872.2232666,98738.27344,0.125,0.451882362,4.94E-05,100551.6797,53.4667,-2.2333
02/01/2018 00:00,6.120976925,-0.678033352,276.2285156,278.3703613,887.7714844,98846.82813,0.125,0.903841019,9.25E-05,100660.3125,53.4667,-2.2333
02/01/2018 01:00,5.465431213,-0.425623655,276.2929382,278.2190552,773.1923828,98894.66406,0.125,0.226345539,4.03E-05,100708.8594,53.4667,-2.2333
02/01/2018 02:00,5.138659477,-0.197577715,276.0074463,277.8018494,697.305542,98950.22656,0.125,0.246930748,9.05E-06,100766.0391,53.4667,-2.2333
02/01/2018 03:00,4.782654285,0.03501606,275.6557922,277.2938843,630.5122681,98968.28125,0.125,0.456200808,6.01E-06,100786.0391,53.4667,-2.2333
02/01/2018 04:00,4.326135159,0.594086051,275.6036987,277.1690369,560.5808105,98967.57813,0.125,0.327074111,2.71E-06,100786.9453,53.4667,-2.2333
02/01/2018 05:00,3.544846058,1.350665689,275.0349426,276.4157104,457.4845581,98938.625,0.125,0.261274755,3.05E-06,100759.6719,53.4667,-2.2333
02/01/2018 06:00,1.879751921,2.157272577,274.8694763,276.3470764,227.6843262,98919.51563,0.125,1.000007033,1.35E-06,100741.7656,53.4667,-2.2333
02/01/2018 07:00,0.116145551,2.709520578,274.6042786,276.089325,151.512207,98833.9375,0.125,1.000007033,0,100656.0391,53.4667,-2.2333
02/01/2018 08:00,-0.131736457,3.203295231,274.1828918,275.7002258,216.5223999,98836.98438,0.125,0.959462285,0,100661.1328,53.4667,-2.2333
02/01/2018 09:00,-1.632243633,3.104540348,274.2146606,276.1055298,225.8299561,98738.74219,9574.625,0.992438257,1.22E-05,100563.0391,53.4667,-2.2333
02/01/2018 10:00,-2.16805315,5.036108971,274.7402039,276.7518616,419.7550659,98567,68249.125,1.000007033,0.000837184,100384.3125,53.4667,-2.2333
02/01/2018 11:00,-1.862505436,6.552841187,275.9968567,277.211731,744.2355347,98393.85156,153437.75,1.000007033,0.000826441,100204.2266,53.4667,-2.2333
02/01/2018 12:00,-0.965484917,7.073253632,276.9667053,277.9072266,816.0926514,98193.5,56023.25,1.000007033,0.00087711,99997.67969,53.4667,-2.2333
02/01/2018 13:00,1.144114971,7.025176048,278.0292358,278.7637634,690.9578247,98068.17969,62406.25,1.000007033,0.000561676,99867.41406,53.4667,-2.2333
02/01/2018 14:00,3.425510406,4.851593018,279.4606323,280.1169434,642.9580078,98024.10156,117693,1.000007033,0.000137627,99811.95313,53.4667,-2.2333
02/01/2018 15:00,5.939570427,2.348285437,279.6927185,281.1804504,1001.209534,97967.13281,110377,0.925479174,5.65E-05,99745.41406,53.4667,-2.2333
02/01/2018 16:00,5.310855389,2.120239496,279.2126465,280.7454224,952.0328369,97958.57031,44435.625,0.999976516,3.16E-05,99735.77344,53.4667,-2.2333
02/01/2018 17:00,3.495990515,3.266641378,279.1689758,280.7303162,713.7809448,97840.05469,0.125,1.000007033,8.49E-05,99617.59375,53.4667,-2.2333
02/01/2018 18:00,1.846514225,4.587488174,279.1010132,280.5136108,776.9367676,97655.64844,0.125,0.999991775,0.000299616,99430.6875,53.4667,-2.2333
02/01/2018 19:00,0.406075388,4.836000443,279.0211487,280.4509277,914.6600342,97366.08594,0.125,1.000007033,0.001927376,99139.23438,53.4667,-2.2333
02/01/2018 20:00,-1.222977877,7.027774811,279.1376343,280.4833374,1085.869019,96996.21875,0.125,1.000007033,0.000980479,98763.14844,53.4667,-2.2333
02/01/2018 21:00,1.807669878,8.222904205,279.103241,280.4741516,1111.473633,96674.89063,0.125,0.995795369,0.000944951,98429.60938,53.4667,-2.2333
02/01/2018 22:00,8.146080971,3.845202446,281.1837158,282.5736084,1396.477295,96532.6875,0.125,0.689977825,0.000707085,98281.0625,53.4667,-2.2333
02/01/2018 23:00,9.755111694,2.022134304,277.623291,281.3760986,1690.717041,96580.52344,0.125,0.442009389,0.001552897,98334.15625,53.4667,-2.2333
03/01/2018 00:00,8.084410667,3.634698391,276.0021667,280.6708679,1698.919189,96486.61719,0.125,0.400839001,1.80E-05,98243.42969,53.4667,-2.2333
03/01/2018 01:00,8.730345726,4.119701862,276.0167236,280.3001404,1653.20166,96416.39844,0.125,0.425910532,3.84E-05,98176.15625,53.4667,-2.2333
03/01/2018 02:00,9.847616196,2.938540936,275.4214783,279.5025024,1687.186646,96389.90625,0.125,0.547804177,0.000391819,98153.0625,53.4667,-2.2333
03/01/2018 03:00,11.51551437,1.004698634,275.2202759,278.8275452,1730.05127,96424.95313,0.125,0.687566817,0.000344449,98191.60938,53.4667,-2.2333
03/01/2018 04:00,13.08009434,-0.718315125,275.8680115,278.918335,1637.867432,96483.33594,0.125,0.793819368,0.000338782,98255.0625,53.4667,-2.2333
03/01/2018 05:00,12.26877117,-0.29893136,276.5148926,279.1350403,1711.614502,96573.48438,0.125,0.745415926,0.000235328,98343.96875,53.4667,-2.2333
03/01/2018 06:00,12.33965206,-0.888862133,276.7738953,279.5106201,1647.067871,96688.25781,0.125,0.543638289,0.000225347,98458.875,53.4667,-2.2333
03/01/2018 07:00,12.29640198,-1.264065981,276.8078613,279.7613525,1562.943359,96810.88281,0.125,0.570937693,0.000252162,98583.96875,53.4667,-2.2333
03/01/2018 08:00,11.83587837,-0.660491467,277.1348267,279.8364868,1523.573486,96996.8125,0.125,0.845518827,0.000279823,98772.24219,53.4667,-2.2333
03/01/2018 09:00,11.23439407,-0.462007046,277.1586609,280.0877686,1477.962891,97141.82031,7365.125,0.879517198,0.000109967,98918.875,53.4667,-2.2333
03/01/2018 10:00,10.51477528,-1.018802881,277.140564,280.2509766,1559.983521,97283.20313,84501.25,0.682683706,0.00013492,99058.42188,53.4667,-2.2333
03/01/2018 11:00,10.58725834,-0.516582012,277.5681458,280.6330261,1424.756592,97436.07031,222030.625,0.571380258,8.24E-05,99216.14063,53.4667,-2.2333
03/01/2018 12:00,10.04424,0.386505842,277.4763489,280.6265564,1572.571899,97565.14844,271670.75,0.790599585,0.000198616,99346.78125,53.4667,-2.2333
03/01/2018 13:00,9.374678612,0.773079276,277.4035645,280.7984009,1520.970215,97656.70313,373357,0.790340185,5.68E-05,99439.41406,53.4667,-2.2333
03/01/2018 14:00,8.757576942,1.088185549,277.245575,280.8216248,1495.900513,97677.57031,371540.25,0.74172312,4.62E-05,99459.59375,53.4667,-2.2333
03/01/2018 15:00,9.174851418,1.159327984,277.3289795,280.7724609,1458.456299,97725.51563,190655.625,0.702750087,0.000175354,99508.96094,53.4667,-2.2333
03/01/2018 16:00,7.787672997,1.976005316,277.6709595,280.7784119,1413.41626,97740.52344,28183.5,0.617235303,0.000325416,99523.6875,53.4667,-2.2333
03/01/2018 17:00,7.506553173,2.522730827,277.7755127,280.6616821,1383.460938,97742.86719,0.125,0.882935405,0.000316281,99526.23438,53.4667,-2.2333
03/01/2018 18:00,7.740018845,2.995390177,277.5924072,280.7605591,1452.179932,97762.79688,0.125,0.971959829,0.000239473,99546.14063,53.4667,-2.2333
03/01/2018 19:00,7.978290081,2.720890284,277.6555176,280.8205566,1385.885986,97732.07813,0.125,0.968892694,0.000337344,99513.86719,53.4667,-2.2333
03/01/2018 20:00,8.520907402,2.298907995,277.6705017,280.914032,1352.685425,97765.72656,0.125,0.990942836,0.000329138,99548.32031,53.4667,-2.2333
03/01/2018 21:00,8.590186119,1.929226637,278.0323181,280.6843567,1279.758423,97755.29688,0.125,0.992590845,0.000387844,99538.6875,53.4667,-2.2333
03/01/2018 22:00,7.243453979,1.186615586,277.9859924,280.4579468,1219.491211,97804.76563,0.125,0.592758954,0.00031958,99587.14063,53.4667,-2.2333
03/01/2018 23:00,6.694829941,1.641083241,277.8911133,280.3714905,1054.522827,97806.17188,0.125,0.864639163,0.000420749,99589.96094,53.4667,-2.2333
04/01/2018 00:00,6.29998064,1.595928788,277.9162903,280.3276978,963.5513916,97797.38281,0.125,0.960484624,0.000241588,99580.59375,53.4667,-2.2333
04/01/2018 01:00,5.998437405,1.629063606,277.8593445,280.190979,918.0834961,97797.38281,0.125,0.966527462,8.98E-05,99579.86719,53.4667,-2.2333
04/01/2018 02:00,5.034140587,1.044655323,277.8099365,280.0726318,799.2606201,97727.27344,0.125,0.983877599,2.99E-05,99509.59375,53.4667,-2.2333
04/01/2018 03:00,4.473502636,1.6225667,277.676239,279.8056641,678.2981567,97681.90625,0.125,1.000007033,6.77E-06,99464.96094,53.4667,-2.2333
04/01/2018 04:00,3.420704842,2.136806965,277.3686829,279.1566467,543.0355225,97610.63281,0.125,1.000007033,1.95E-05,99393.78125,53.4667,-2.2333
04/01/2018 05:00,1.960644007,2.502914906,277.2521973,278.7043152,430.6673584,97506.64844,0.125,1.000007033,0.00012993,99290.50781,53.4667,-2.2333
04/01/2018 06:00,0.982731462,2.89078784,277.2989807,278.4162903,442.6138306,97419.42969,0.125,1.000007033,0.00052877,99204.41406,53.4667,-2.2333
04/01/2018 07:00,-0.472123682,2.797230482,277.0712891,278.0871887,414.9051514,97271.48438,0.125,1.000007033,0.000540612,99058.32813,53.4667,-2.2333
04/01/2018 08:00,-2.403521061,2.877793789,276.6759338,277.754303,419.4697876,97119.54688,0.125,1.000007033,0.000517604,98906.78125,53.4667,-2.2333
04/01/2018 09:00,-3.439499378,3.240978003,276.3952942,277.4646301,479.9153442,96993.64063,2700.625,1.000007033,0.000647703,98779.51563,53.4667,-2.2333
04/01/2018 10:00,-2.574115038,4.375685215,276.9327393,277.9050598,479.0951538,96861.52344,20032.875,0.999854445,0.000701587,98640.14844,53.4667,-2.2333
04/01/2018 11:00,-0.921835363,4.338327408,278.2022095,278.9680481,449.0328369,96740.30469,76007,0.880631208,0.000441981,98508.33594,53.4667,-2.2333
04/01/2018 12:00,3.033063889,3.850724697,279.8440857,281.4414673,824.045105,96644.29688,184665.5,0.714301586,0.000398333,98396.42188,53.4667,-2.2333
04/01/2018 13:00,4.706167698,3.37026906,280.9202881,282.6530762,988.0862427,96556.49219,360738.25,0.737694561,0.000275001,98303.24219,53.4667,-2.2333
04/01/2018 14:00,9.059119225,2.0341537,279.3653259,280.9670105,1058.409912,96635.96875,305549.875,0.997397602,0.000934631,98391.60938,53.4667,-2.2333
04/01/2018 15:00,10.78268051,1.301937938,277.3929749,278.5703125,1109.476685,96741.82813,81457.125,0.999579728,0.000271956,98516.96875,53.4667,-2.2333
04/01/2018 16:00,11.26843262,-0.23493576,277.2672119,278.7962036,1268.453857,96899.74219,34812,0.956410348,0.000234144,98679.14844,53.4667,-2.2333
04/01/2018 17:00,10.5107708,-0.845332146,276.7650757,278.8778076,1357.606689,97093.17188,0.125,0.957295418,0.000190834,98877.23438,53.4667,-2.2333
04/01/2018 18:00,9.088353157,-0.973648548,276.6688843,278.8778076,1299.193726,97184.02344,0.125,0.600236118,0.000200055,98968.23438,53.4667,-2.2333
04/01/2018 19:00,7.637902737,-0.774514437,276.2669067,278.9004822,1197.844849,97245.92188,0.125,0.536267936,7.16E-05,99030.32813,53.4667,-2.2333
04/01/2018 20:00,6.686820507,0.077896595,276.131897,278.9788513,1083.444092,97285.54688,0.125,0.551603794,7.78E-06,99071.50781,53.4667,-2.2333
04/01/2018 21:00,6.171434402,0.62234807,275.9840698,278.2644348,979.7415161,97299.61719,0.125,0.494975448,6.28E-05,99086.32813,53.4667,-2.2333
04/01/2018 22:00,4.586431026,0.493381977,275.794342,277.9072266,697.2698975,97348.85156,0.125,0.557417691,5.44E-05,99134.50781,53.4667,-2.2333
04/01/2018 23:00,3.62854147,0.380983353,275.7228394,277.4721985,516.824646,97320.25,0.125,0.464379966,1.55E-05,99108.23438,53.4667,-2.2333
05/01/2018 00:00,3.343016624,1.064796209,275.3746948,276.5659485,437.0507202,97352.60156,0.125,0.570617259,2.10E-05,99143.6875,53.4667,-2.2333
05/01/2018 01:00,2.055952311,1.352290034,275.4086914,276.4654236,249.4019165,97283.20313,0.125,0.507793486,5.74E-05,99073.875,53.4667,-2.2333
05/01/2018 02:00,1.202981949,1.629713297,275.1845398,275.913147,164.0648804,97290.11719,0.125,0.567366958,1.05E-05,99079.96094,53.4667,-2.2333
05/01/2018 03:00,0.636737823,2.01823616,275.1514282,275.8169556,110.3948975,97283.20313,0.125,0.99202621,5.08E-06,99073.78125,53.4667,-2.2333
05/01/2018 04:00,-0.139745593,1.928252101,275.3102722,276.034729,101.3726807,97245.6875,0.125,0.960881412,3.81E-06,99036.23438,53.4667,-2.2333
05/01/2018 05:00,-0.697980702,1.519588709,274.8963928,275.4451599,66.78137207,97187.54688,0.125,0.95137465,3.81E-06,98978.05469,53.4667,-2.2333
05/01/2018 06:00,-1.096834421,1.247038007,274.5394287,275.0587769,63.67883301,97170.66406,0.125,0.955235362,1.08E-05,98962.60156,53.4667,-2.2333
05/01/2018 07:00,-1.494086504,1.344493508,274.9056702,275.4159546,84.68322754,97177.69531,0.125,0.988196075,0.000430646,98972.14844,53.4667,-2.2333
05/01/2018 08:00,-1.336707354,0.600583076,274.6607666,275.2316895,70.56152344,97154.25,0.125,0.951924026,0.000310021,98950.78125,53.4667,-2.2333
05/01/2018 09:00,-1.653467655,0.217907667,274.6343079,275.1889954,64.78442383,97180.39063,11685.875,0.904420912,0.00012257,98977.875,53.4667,-2.2333
05/01/2018 10:00,-1.458045483,-1.242950678,274.6254578,275.2084656,77.62231445,97145.57813,100409.75,0.904420912,0.000264427,98934.14844,53.4667,-2.2333
05/01/2018 11:00,-1.247806072,-1.440135717,275.2423401,275.8023682,106.8288574,97190.47656,249379.375,0.984930515,0.00012367,98981.14844,53.4667,-2.2333
05/01/2018 12:00,0.195836186,-2.007002115,275.3641052,276.6199951,131.5776367,97247.32813,330541.75,0.967732966,6.39E-05,99037.50781,53.4667,-2.2333
05/01/2018 13:00,0.902239859,-2.216206312,275.9103699,277.3387146,344.1535034,97294.10938,351212.875,0.990378201,5.46E-05,99088.32813,53.4667,-2.2333
05/01/2018 14:00,1.715965509,-2.273055315,275.6972656,277.5516357,459.2319336,97379.92188,283553,0.992422998,1.14E-05,99174.23438,53.4667,-2.2333
05/01/2018 15:00,1.943824768,-1.65843606,275.949646,277.6921387,409.5559692,97470.1875,159624.375,0.997931719,7.61E-06,99265.6875,53.4667,-2.2333
05/01/2018 16:00,1.895369768,-1.373216152,276.1292419,277.6937866,194.305542,97558.22656,45074,1.000007033,2.88E-06,99355.41406,53.4667,-2.2333
05/01/2018 17:00,2.059155941,-0.74820137,276.0824585,277.1149902,53.05187988,97631.85156,0.125,0.992438257,5.07E-07,99429.05469,53.4667,-2.2333
05/01/2018 18:00,2.08758831,0.013900757,276.0330505,276.5519104,40.42785645,97705.35156,0.125,0.975301743,8.46E-07,99504.41406,53.4667,-2.2333
05/01/2018 19:00,1.979064941,0.289700031,275.841095,276.2357483,31.90478516,97792.45313,0.125,0.980779886,1.27E-06,99592.6875,53.4667,-2.2333
05/01/2018 20:00,1.585016608,0.116554022,274.8562317,274.896637,24.34460449,97903.47656,0.125,0.997779131,0,99705.77344,53.4667,-2.2333
05/01/2018 21:00,0.890626669,-0.877167463,275.0371399,275.086853,20.95690918,97982.01563,0.125,0.999991775,0,99785.95313,53.4667,-2.2333
05/01/2018 22:00,1.069229841,-2.003428698,273.7628479,273.8466492,40.07116699,98087.40625,0.125,0.995993733,0,99894.04688,53.4667,-2.2333
05/01/2018 23:00,1.488907337,-1.446307898,272.9134521,273.0090027,31.61950684,98168.29688,0.125,0.998862505,0,99977.32031,53.4667,-2.2333
06/01/2018 00:00,0.953898609,-2.420862913,272.5657349,272.7042236,40.96276855,98276.14844,0.125,0.99716872,4.23E-07,100088.5938,53.4667,-2.2333
06/01/2018 01:00,0.029647171,-1.792924643,272.6319275,272.8495789,68.81408691,98326.79688,0.125,0.991629481,3.72E-06,100142.4063,53.4667,-2.2333
06/01/2018 02:00,-0.384023488,-2.335427046,272.6005859,272.9598389,195.161377,98389.04688,0.125,0.974157214,1.97E-05,100209.5859,53.4667,-2.2333
06/01/2018 03:00,-1.203756094,-2.62162137,272.7192993,273.4299927,353.7106934,98475.32813,0.125,0.984823704,0.000119779,100298.1328,53.4667,-2.2333
06/01/2018 04:00,-2.112790346,-2.729147196,273.6004639,274.4259644,513.6507568,98562.19531,0.125,0.982763648,7.85E-05,100383.4063,53.4667,-2.2333
06/01/2018 05:00,-2.893278122,-3.452592134,274.6598816,275.5948486,692.954834,98661.25781,0.125,0.990378201,1.52E-05,100482.3125,53.4667,-2.2333
06/01/2018 06:00,-3.333378792,-4.034076691,275.1704102,276.3768005,809.2813721,98781.0625,0.125,0.952595472,3.21E-05,100603.4922,53.4667,-2.2333
06/01/2018 07:00,-3.371021748,-4.283887863,275.0296631,276.4362488,827.7182007,98906.38281,0.125,0.95927918,5.87E-05,100729.8594,53.4667,-2.2333
06/01/2018 08:00,-3.449511051,-4.45313549,274.7803345,276.3913879,786.6009521,99085.28125,0.125,0.568526685,2.18E-05,100913.5781,53.4667,-2.2333
06/01/2018 09:00,-3.907231808,-4.384266853,274.7521057,276.3589783,809.9589844,99218.45313,21309.5,0.712195754,1.42E-05,101050.9453,53.4667,-2.2333
06/01/2018 10:00,-4.325307369,-4.460931778,274.7313843,276.7286072,963.1234131,99371.55469,203274.375,0.656208336,9.56E-06,101206.0313,53.4667,-2.2333
06/01/2018 11:00,-4.20917511,-4.436243057,274.7459412,277.2679443,979.9197998,99510.35938,450002.25,0.381611913,1.26E-05,101346.2109,53.4667,-2.2333
06/01/2018 12:00,-3.855973244,-4.563260078,274.4670715,277.6651306,1017.863281,99598.98438,567547.8125,0.247235924,1.73E-05,101437.6641,53.4667,-2.2333
06/01/2018 13:00,-3.799509048,-4.391088486,274.2892456,277.9580383,1023.747314,99652.21094,658579.3125,0.164620489,2.38E-05,101491.0313,53.4667,-2.2333
06/01/2018 14:00,-3.842758179,-4.435593605,274.1211243,278.0309753,1071.996826,99748.57031,560526.5,0.142356724,8.88E-06,101587.3906,53.4667,-2.2333
06/01/2018 15:00,-3.52439642,-4.195202827,273.7469482,277.6435242,1069.500488,99878.69531,381605.875,0.06222859,3.72E-06,101719.6641,53.4667,-2.2333
06/01/2018 16:00,-2.886870861,-3.911932707,273.5422058,276.8728943,890.909668,99987.25781,115434.375,0.141959995,2.28E-06,101831.8438,53.4667,-2.2333
06/01/2018 17:00,-2.586529255,-3.682262182,273.4354248,275.960144,676.4794312,100104.6016,0.125,0.067203224,9.30E-07,101953.8438,53.4667,-2.2333
06/01/2018 18:00,-2.357468605,-3.585781336,273.2867432,275.3424683,538.3995972,100240.7109,0.125,0.087467968,4.23E-07,102095.1172,53.4667,-2.2333
06/01/2018 19:00,-2.256954193,-3.473382711,273.1627502,275.1917114,463.4755859,100339.6484,0.125,0.202510059,0,102196.5703,53.4667,-2.2333
06/01/2018 20:00,-2.121199846,-3.476956129,272.9787292,274.9858093,428.8129883,100441.5234,0.125,0.143730104,0,102301.0234,53.4667,-2.2333
06/01/2018 21:00,-1.737963915,-3.500994921,272.7055969,274.3573303,395.0419312,100548.6719,0.125,0.239529818,0,102411.0234,53.4667,-2.2333
06/01/2018 22:00,-1.162509203,-2.828876734,272.0838928,273.9163513,239.8804321,100664.3828,0.125,0.28742969,0,102528.3828,53.4667,-2.2333
06/01/2018 23:00,-1.270632029,-2.86493516,271.995636,273.6731567,232.2489624,100740.3438,0.125,0.652423978,0,102606.4766,53.4667,-2.2333
07/01/2018 00:00,-1.482473135,-2.854864836,272.0640259,273.8179932,248.0824585,100763.3203,0.125,0.755105734,0,102629.9297,53.4667,-2.2333
07/01/2018 01:00,-1.600607634,-2.975709677,271.9762268,273.4278259,284.7421265,100801.4219,0.125,0.734520555,0,102670.2031,53.4667,-2.2333
07/01/2018 02:00,-1.650264025,-3.184914351,272.0600586,273.6910095,322.4359131,100873.1719,0.125,0.75892067,0,102743.2891,53.4667,-2.2333
07/01/2018 03:00,-1.806441784,-3.234941721,272.1235962,273.4380798,370.043457,100924.5156,0.125,0.866393983,0,102795.5625,53.4667,-2.2333
07/01/2018 04:00,-2.039506912,-3.083235979,272.1933289,273.5369873,393.8294678,100963.4375,0.125,0.927996993,0,102834.5625,53.4667,-2.2333
07/01/2018 05:00,-2.241736889,-3.020864248,272.0816956,273.2424622,396.8963013,100969.8828,0.125,0.934787512,0,102841.9297,53.4667,-2.2333
07/01/2018 06:00,-2.447571039,-2.916261911,271.8081055,273.0560303,391.8323975,101034.9453,0.125,0.826108694,0,102909.3828,53.4667,-2.2333
07/01/2018 07:00,-2.688645363,-2.551778078,271.7432556,273.1100769,372.4328003,101088.1719,0.125,0.678594172,0,102964.8359,53.4667,-2.2333
07/01/2018 08:00,-2.852431774,-2.23829627,271.6907349,273.1867981,367.3688965,101175.625,0.125,0.536481559,0,103053.9219,53.4667,-2.2333
07/01/2018 09:00,-3.009009838,-2.097635508,271.3951111,273.0214233,384.9854736,101235.6484,25090.25,0.383626193,0,103115.4688,53.4667,-2.2333
07/01/2018 10:00,-2.608954668,-1.826709032,272.2056885,274.2692261,363.9810791,101310.4375,258512,0.213893712,0,103193.8281,53.4667,-2.2333
07/01/2018 11:00,-2.592535973,-2.037213087,272.4629211,275.7537231,582.0844727,101334.4766,526500.125,0.170983732,0,103217.8281,53.4667,-2.2333
07/01/2018 12:00,-3.215644836,-1.856595755,272.529541,276.6891479,822.3690186,101283.2422,728743.3125,0.004867792,0,103162.2891,53.4667,-2.2333
07/01/2018 13:00,-3.863582134,-1.636670828,272.3274536,277.0928345,846.5115967,101236,767188.6875,0.004348963,0,103110.8359,53.4667,-2.2333
07/01/2018 14:00,-3.980515003,-1.75881505,271.4913025,277.1998291,789.5964355,101203.4063,660592.4375,0.001953214,0,103077.8359,53.4667,-2.2333
07/01/2018 15:00,-4.114267349,-1.35275054,271.5786743,276.8367004,708.0751953,101189.4609,419511.125,0.004409999,0,103064.5625,53.4667,-2.2333
07/01/2018 16:00,-4.191154957,-1.252046585,271.3871765,275.854248,625.6623535,101173.5156,130017.125,0.148109585,0,103049.5625,53.4667,-2.2333
07/01/2018 17:00,-4.498704433,-1.298825026,271.1943359,274.6291504,577.6981201,101188.6406,0.125,0.205928206,0,103069.1094,53.4667,-2.2333
07/01/2018 18:00,-4.911574364,-1.181553602,271.1519775,274.1271057,595.2434082,101197.1953,0.125,0.068485022,0,103080.1953,53.4667,-2.2333
07/01/2018 19:00,-5.147042274,-1.276085615,271.0743408,273.8833923,585.47229,101194.8516,0.125,0.045900822,0,103078.1953,53.4667,-2.2333
07/01/2018 20:00,-5.398528099,-1.502182245,270.9287109,273.4937439,591.1780396,101184.8828,0.125,0.046190768,0,103067.5625,53.4667,-2.2333
07/01/2018 21:00,-5.57072401,-1.731852293,270.8086853,273.3586426,556.6937256,101143.5,0.125,0.020096868,0,103026.5625,53.4667,-2.2333
07/01/2018 22:00,-5.812599182,-0.936290503,270.1750793,273.212738,570.8511963,101154.4063,0.125,0.037950575,0,103039.4688,53.4667,-2.2333
07/01/2018 23:00,-5.733309269,-0.716366053,270.061676,272.9203796,581.4425659,101134.0078,0.125,0.03036657,0,103020.1094,53.4667,-2.2333
08/01/2018 00:00,-5.742519855,-0.511709452,269.6941223,272.8457947,582.833374,101084.3047,0.125,0.04617551,0,102969.3828,53.4667,-2.2333
08/01/2018 01:00,-5.887885094,-0.370723724,269.3075867,272.7696228,585.47229,101022.875,0.125,0.018616676,0,102906.1953,53.4667,-2.2333
08/01/2018 02:00,-5.951957703,-0.462007046,269.0498962,272.9787598,591.3206787,100960.0391,0.125,0.014633924,0,102842.9297,53.4667,-2.2333
08/01/2018 03:00,-6.131361961,-0.62183404,268.8292847,272.853363,603.1601563,100956.7578,0.125,0.037080795,0,102840.1953,53.4667,-2.2333
08/01/2018 04:00,-6.22306633,-0.586750031,268.5985107,272.7382813,630.5835571,100906.9297,0.125,0.062137038,0,102787.8359,53.4667,-2.2333
08/01/2018 05:00,-6.361623764,-0.583501577,268.3443298,272.9128113,634.7559204,100878.6797,0.125,0.029847741,0,102758.8359,53.4667,-2.2333
